FID,FID_H2_REN,nome_usina,proprietario,RIO,potencia_instalada_kw,ano_inicio_operacao,codigo_ceg_aneel,potencial_h2_t_ano,fonte_energia,FID_LM_Est,NM_REGIAO,CD_GCUF,NM_UF,NM_UF_SIGL,AR_MUN_201,longitude,latitude,fonte_dado,origem
563,1326,São Martinho Energia,São Martinho - Energia S.A, ,39500.0,1369440000000.0,UTE.AI.SP.030994-0.01,11449,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-48.10986231299996,-21.31738212799992,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
564,80,Miguel Pereira,Zona da Mata Geração S.A.,Rio Pomba,736.0,-1262304000000.0,CGH.PH.MG.001462-1.01,213,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-42.93444984199991,-21.31716169999989,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
565,1215,Paulicéia,Usina Caeté S.A., ,33750.0,1358553600000.0,UTE.AI.SP.030683-5.01,9783,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-51.84713999999994,-21.30927610999989,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
566,247,Ituerê,Vale S.A.,Rio Pomba,4040.0,-1617408000000.0,CGH.PH.MG.001192-4.02,1171,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.20853604899996,-21.29936468299996,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
567,1672,Promissão (Mário Lopes Leão),AES Tietê S.A.,Rio Tietê,264000.0,175737600000.0,UHE.PH.SP.002158-0.01,76522,HIDRO,19,SUDESTE,35,São Paulo,SP,248219.627,-49.7830559999999,-21.29611099999996,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
568,1666,Itutinga,CEMIG Geração Itutinga S.A.,Rio Grande,52000.0,-473385600000.0,UHE.PH.MG.001197-5.01,15072,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-44.62332507399999,-21.29244519499996,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
569,74,Ilhéus,Iguaçu Minas Energética Ltda.,Rio das Mortes,2560.0,-1612137600000.0,CGH.PH.MG.001122-3.02,742,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.88293166199998,-21.27253393699989,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
570,199,Lavras,Iguaçu Minas Energética Ltda.,Rio das Mortes,1200.0,186624000000.0,CGH.PH.MG.028105-0.02,348,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.89719443099997,-21.24280163499999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
571,1273,Biopav II,Revati Geradora de Energia Elétrica Ltda., ,65000.0,1326153600000.0,UTE.AI.SP.030053-5.01,18841,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-50.20057525299998,-21.2146223889999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
572,1307,Colombo Ariranha 2,Usina Colombo S.A Açúcar e Álcool, ,40000.0,1430352000000.0,UTE.AI.SP.031112-0.01,11594,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-48.82803455399991,-21.21184299499988,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
573,1320,Colombo Ariranha,Usina Colombo S/A - Açúcar e Álcool, ,105500.0,1267228800000.0,UTE.AI.SP.000796-0.01,30580,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-48.82963455399995,-21.21160966599994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
574,1270,Nardini,Nardini Agroindustrial Ltda, ,54000.0,757382400000.0,UTE.AI.SP.001528-8.01,15652,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-48.64470455399996,-21.18146966599997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
575,1278,Da Pedra,CPFL Bio Pedra Ltda., ,70000.0,1338422400000.0,UTE.AI.SP.030453-0.01,20290,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-47.62998515599996,-21.17427772599999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
576,1387,Usina da Pedra,Central Energética Rio Pardo S.A., ,35000.0,1054339200000.0,UTE.AI.SP.002019-2.01,10145,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-47.61886799099992,-21.17198178199991,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
577,1369,Fartura,Usina Santa Isabel S.A., ,62000.0,1158969600000.0,UTE.AI.SP.029203-6.01,17971,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-49.61139999499997,-21.15280000199989,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
578,1662,Funil,Aliança Geração de Energia S.A.,Rio Grande,180000.0,1041206400000.0,UHE.PH.MG.001006-5.01,52174,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-45.03614405299993,-21.14294205799994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
579,234,Santa Cecília,Zona da Mata Geração S.A.,Ribeirão Bom Sucesso,424.0,-631152000000.0,CGH.PH.MG.027928-5.01,123,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-42.604505978,-21.14183280399991,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
580,1210,Citrovita Catanduva,Citrosuco S.A  Agroindústria., ,19824.0,1299801600000.0,UTE.AI.SP.029572-8.01,5746,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-48.96353455400002,-21.13400966599993,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
581,195,Pinheirinho,CPFL Centrais Geradoras Ltda.,Ribeirão do Pinheirinho,636.0,-1830470400000.0,CGH.PH.MG.002065-6.01,184,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-47.04093091399992,-21.12874183899989,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
582,1356,São Francisco,Usina São Francisco S/A, ,25200.0,536457600000.0,UTE.AI.SP.027335-0.01,7304,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-48.009376886,-21.12346449599996,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
583,1676,Nova Avanhandava (Rui Barbosa),AES Tietê S.A.,Rio Tietê,347400.0,409104000000.0,UHE.PH.SP.001552-0.01,0,HIDRO,19,SUDESTE,35,São Paulo,SP,248219.627,-50.201111,-21.11888899999992,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
584,1442,Santo Antônio,Usina Santo Antônio S/A, ,23000.0,631152000000.0,UTE.AI.SP.028344-4.01,6667,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-47.95136455399992,-21.11628966599997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
585,1456,Santa Elisa - Unidade I,Biosev Bioenergia S/A, ,58000.0,1030492800000.0,UTE.AI.SP.028232-4.01,16812,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-48.06798455399993,-21.10566966599994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
586,1274,Ipê (Antiga Ceni),CENI - Central Energética Nova Independência S.A. e CPFL Bio Ipê Ltda., ,25000.0,1337212800000.0,UTE.AI.SP.030268-6.01,7246,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-51.48213455399998,-21.10037466599997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
587,1360,Potirendaba (Antiga Cerradinho Potirendaba),Noble Brasil S/A, ,40200.0,1217548800000.0,UTE.AI.SP.029655-4.01,11652,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-49.31767555399997,-21.09992466599995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
588,1484,BVE (Antiga Ceni),BVE - Bela Vista Energética S.A, ,30000.0,1521763200000.0,UTE.AI.SP.037341-9.01,8696,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-51.40821190499995,-21.099113647,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
589,1304,São Domingos,Usina São Domingos - Áçúcar e Álcool S.A., ,12000.0,631152000000.0,UTE.AI.SP.027867-0.01,3478,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-49.02051194299999,-21.09830805499995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
590,1426,Catanduva (Antiga Cerradinho),Noble Brasil S.A., ,75000.0,1001894400000.0,UTE.AI.SP.028042-9.01,21739,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-48.93353455399991,-21.09656522199999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
591,1366,Pitangueiras,Pitangueiras Açúcar e Álcool Ltda., ,70000.0,1020297600000.0,UTE.AI.SP.028859-4.01,20290,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-48.26262373299991,-21.05223465999998,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
592,1467,Da Mata,Da Mata S.A. Açúcar e Álcool, ,50000.0,1417046400000.0,UTE.AI.SP.029774-7.01,14493,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-50.84410832899994,-21.05089555099993,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
593,1357,Da Mata 2,Da Mata S.A. – Açúcar e Álcool, ,70000.0,1468368000000.0,UTE.AI.SP.035773-1.01,20290,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-50.84391663999998,-21.0506944439999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
594,1321,Ruette,Antônio Ruette Agroindustrial Ltda, ,28000.0,1149206400000.0,UTE.AI.SP.027345-7.01,8116,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-48.71079455399993,-21.04088966599991,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
595,1508,Glória,Companhia Vale do Rio Doce,Rio Glória,13800.0,410227200000.0,UHE.PH.MG.001034-0.01,4000,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-42.329003363,-21.03986922499995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
596,189,Antônio Prado,Antônio Prado Energia S.A.,Rio Gavião,1000.0,1504224000000.0,CGH.PH.MG.031618-0.01,290,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-42.19971952899996,-21.02860013199995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
597,93,Pirapanema,Pirapanema Energia S.A.,Rio Fumaça,1260.0,1362009600000.0,CGH.PH.MG.031051-4.01,365,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-42.43272476999992,-21.02328049899998,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
598,31,Limeira,Limeira Energia S.A.,Rio Fumaça,1260.0,1338163200000.0,CGH.PH.MG.030866-8.01,365,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-42.46070948899991,-21.01398510399995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
599,1618,Coronel Domiciano,CEMIG Geração Sul S.A.,Rio Fumaça,5040.0,-2209161600000.0,UHE.PH.MG.000838-9.01,1461,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-42.44805612199995,-21.01346385799999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
600,1754,Bazan, , ,61300.0,,UTE.AI.SP.027835-1.01,17768,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-47.99237472199992,-21.00967222199997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
601,1311,Ibitiúva Bioenergética (Antiga Destilaria Andrade),Ibitiúva Bioenergética S.A.; Andrade Açúcar e Álcool S.A., ,33000.0,536457600000.0,UTE.AI.SP.027768-1.01,9565,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-48.27609011,-21.00128744299997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
602,1233,Bortolo Carolo,Usina Carolo S.A. - Açúcar e Álcool, ,11000.0,757382400000.0,UTE.AI.SP.027339-2.01,3188,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-48.02481713199997,-21.00071944799996,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
603,1459,Fibria MSII,Fibria-MS Celulose Sul Mato-Grossense Ltda., ,269580.0,1509148800000.0,UTE.FL.MS.037624-8.01,78139,BIOMASSA,22,CENTRO-OESTE,50,Mato Grosso do Sul,MS,357145.531,-51.79610813699995,-20.99610813699998,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
604,1353,Fibria MS (Antiga VCP MS),Suzano Papel e Celulose S.A., ,175100.0,1239062400000.0,UTE.FL.MS.029694-5.01,50754,BIOMASSA,22,CENTRO-OESTE,50,Mato Grosso do Sul,MS,357145.531,-51.79697305099992,-20.99525167399999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
605,1749,Planalto Bioenergia, , ,50000.0,,UTE.AI.SP.037515-2.01,14493,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-49.89519163399996,-20.98828767499995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
606,1755,Bela Vista, , ,75000.0,,UTE.AI.SP.027917-0.01,21739,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-48.083386111,-20.943662778,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
607,1406,Viralcool,Viralcool - Açúcar e Álcool Ltda., ,43000.0,410227200000.0,UTE.AI.SP.003035-0.01,12464,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-48.25026516599992,-20.93854715999995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
608,1354,Virálcool 2,Virálcool Açúcar e Álcool Ltda., ,30000.0,1363996800000.0,UTE.AI.SP.030851-0.01,8696,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-48.25277658799997,-20.93750119,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
609,1606,Ervália,CEMIG Geração Leste S.A.,Rio dos Bagres,6970.0,-2209161600000.0,UHE.PH.MG.027034-2.01,2020,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-42.65990899799991,-20.91814193299995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
610,1700,Rosal,Rosal Energia S.A.,Rio Itabapoana,55000.0,948153600000.0,UHE.PH.ES.002553-4.01,15942,HIDRO,17,SUDESTE,32,Espirito Santo,ES,46086.907,-41.72192365299995,-20.91713546399999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
611,1700,Rosal,Rosal Energia S.A.,Rio Itabapoana,55000.0,948153600000.0,UHE.PH.ES.002553-4.01,15942,HIDRO,18,SUDESTE,33,Rio de Janeiro,RJ,43781.588,-41.72192365299995,-20.91713546399999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
612,1262,Viralcool Castilho,Viralcool  - Açúcar e Álcool Ltda., ,50000.0,1151280000000.0,UTE.AI.SP.030445-0.01,14493,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-51.544056809,-20.91015419599994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
613,240,Miradouro,Miradouro Energia S.A.,Ribeirão do Alegre,1260.0,1330300800000.0,CGH.PH.MG.030847-1.01,365,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-42.35500000299989,-20.86528120599998,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
614,266,Anil,CEMIG Geração e Transmissão S.A.,Rio Jacaré,2056.0,-184204800000.0,CGH.PH.MG.000103-1.02,596,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-45.06023333599992,-20.81871261099997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
615,1660,Santana,Votorantim Cimentos S.A.,Rio Santana,650.0,-1861920000000.0,UHE.PH.MG.027126-8.01,188,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-46.810555155,-20.81289208999995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
616,1682,São João,Votorantim Cimentos S.A.,Rio São João,3200.0,-2209161600000.0,UHE.PH.MG.027195-0.01,928,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-46.70889556799997,-20.80728766299996,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
617,214,Santa Bárbara,Santa Bárbara Energia S.A.,Ribeirão Pai Inácio,1100.0,1382659200000.0,CGH.PH.MG.031277-0.01,319,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-42.36364530499996,-20.80635728299998,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
618,1584,Monte Alto,Votorantim Cimentos S.A.,Rio São João,7360.0,-2209161600000.0,UHE.PH.MG.001489-3.01,2133,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-46.72243018099992,-20.78236442699997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
619,1241,MB,Biosev Bioenergia S/A, ,16400.0,315532800000.0,UTE.AI.SP.001449-4.01,4754,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-48.19187455399999,-20.77865966599995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
620,1555,Jupiá (Eng° Souza Dias),Rio Paraná Energia S.A.,Rio Paraná,1551200.0,-22636800000.0,UHE.PH.SP.001282-3.01,0,HIDRO,22,CENTRO-OESTE,50,Mato Grosso do Sul,MS,357145.531,-51.62666699999996,-20.77583300000002,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
621,287,Santa Luzia,Enervix - Energias do Espírito Santo Ltda.,Rio Concórdia,1512.0,1616803200000.0,CGH.PH.ES.038158-6.01,438,HIDRO,17,SUDESTE,32,Espirito Santo,ES,46086.907,-40.98751668399993,-20.77358997799997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
622,1280,Gasa,Bioenergia Gasa Ltda., ,78000.0,820454400000.0,UTE.AI.SP.027950-1.01,22609,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-51.25869989499991,-20.76989996199992,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
623,1206,Cevasa,Central Energética Vale do Sapucaí Ltda, ,54000.0,1141171200000.0,UTE.AI.SP.028458-0.01,15652,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-47.42183455399999,-20.74780966599995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
624,1290,Pioneiros II,Pioneiros Bioenergia S.A; Pioneiros Termoelétrica Ilha Solteira S.A., ,35000.0,1380240000000.0,UTE.AI.SP.029642-2.01,10145,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-50.95253455399995,-20.72628744399999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
625,1226,Guarani Cruz Alta 2,Tereos Açúcar e Energia Brasil S.A., ,25000.0,1574294400000.0,UTE.AI.SP.033380-8.01,7246,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-49.11047972199995,-20.6885588879999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
626,1396,Guarani Cruz Alta,Tereos Açúcar e Energia Brasil S.A., ,64800.0,382838400000.0,UTE.AI.SP.027796-7.01,18783,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-49.11125,-20.68838000099993,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
627,1522,Assis Chateaubriand(Antiga Salto Mimoso),Pantanal Energética Ltda.,Rio Pardo,29500.0,-7948800000.0,UHE.PH.MS.028012-7.01,8551,HIDRO,22,CENTRO-OESTE,50,Mato Grosso do Sul,MS,357145.531,-53.56756111099996,-20.67527499999991,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
628,1601,Furnas,Furnas Centrais Elétricas S/A.,Rio Grande,1216000.0,-199670400000.0,UHE.PH.MG.001007-3.01,0,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-46.31825381899991,-20.6692034499999,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
629,1694,Três Irmãos,Tijoa Participações e Investimentos S.A.,Rio Tietê,807500.0,754444800000.0,UHE.PH.SP.002873-8.01,0,HIDRO,19,SUDESTE,35,São Paulo,SP,248219.627,-51.2997711629999,-20.66867695999995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
630,1309,Pioneiros,"Pioneiros Bioenergia S/A., Pioneiros Termoelétrica Sud Menucci S.A", ,42000.0,1151712000000.0,UTE.AI.SP.028047-0.01,12174,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-50.90093999999993,-20.66681999999996,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
631,1301,São José Colina,Companhia Energética São José, ,83000.0,1222128000000.0,UTE.AI.SP.028975-2.01,24058,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-48.53388888899996,-20.66194444399996,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
632,1180,Pereira Barreto I,Central Solar Pereira Barreto I S.A., ,41895.0,1634256000000.0,UFV.RS.SP.034361-7.01,12143,UFV,19,SUDESTE,35,São Paulo,SP,248219.627,-51.302895,-20.62783399999993,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
633,1170,Pereira Barreto II,Central Solar Pereira Barreto II S.A., ,41895.0,1634256000000.0,UFV.RS.SP.034362-5.01,12143,UFV,19,SUDESTE,35,São Paulo,SP,248219.627,-51.29154450000001,-20.62503499999998,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
634,1173,Pereira Barreto III,Central Solar Pereira Barreto III S.A., ,41895.0,1634256000000.0,UFV.RS.SP.034363-3.01,12143,UFV,19,SUDESTE,35,São Paulo,SP,248219.627,-51.29579525,-20.61942799999995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
635,1184,Pereira Barreto IV,Central Solar Pereira Barreto IV S.A., ,41895.0,1634256000000.0,UFV.RS.SP.034364-1.01,12143,UFV,19,SUDESTE,35,São Paulo,SP,248219.627,-51.29196411100001,-20.61353699999995,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
636,1266,Vale do Rosário,Biosev Bioenergia S.A., ,97000.0,770428800000.0,UTE.AI.SP.002958-0.01,28116,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-48.00080786999993,-20.61331879099993,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
637,1168,Pereira Barreto V,Central Solar Pereira Barreto V S.A., ,35910.0,1637366400000.0,UFV.RS.SP.034365-0.01,10409,UFV,19,SUDESTE,35,São Paulo,SP,248219.627,-51.29577483299991,-20.60885099999992,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
638,1363,Eldorado Brasil,Eldorado Brasil Celulose S.A., ,214103.0,1378944000000.0,UTE.FL.MS.030583-9.01,62059,BIOMASSA,22,CENTRO-OESTE,50,Mato Grosso do Sul,MS,357145.531,-51.6095984209999,-20.59878472699997,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
639,1222,Noroeste Paulista,Noble Brasil S.A., ,60000.0,1259280000000.0,UTE.AI.SP.029775-5.01,17391,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-49.94241510899997,-20.58104577499996,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
640,1288,Noble Energia,Noble Brasil S.A., ,30000.0,1263600000000.0,UTE.AI.SP.030004-7.01,8696,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-49.94241510899997,-20.58104577499996,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
641,235,Anjos,Anjos Energética Ltda.,Rio Bacalhau,831.0,1346025600000.0,CGH.PH.MG.031130-8.01,241,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.0200414249999,-20.55938088799992,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
642,1533,Brecha,Novelis do Brasil Ltda.,Rio Piranga,12400.0,-378691200000.0,UHE.PH.MG.000315-8.01,3594,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-42.95918358299994,-20.54528268299996,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
643,1355,Interlagos,Termoelétrica Interlagos Ltda, ,40000.0,1180569600000.0,UTE.AI.SP.029461-6.01,11594,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-51.23453455399993,-20.52648188799993,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
644,124,Salto,Maynart Energética Ltda.,Rio Maynart,4505.0,-915926400000.0,CGH.PH.MG.027719-3.02,1306,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.45055555599996,-20.49416666699993,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
645,1376,Guarani Tanabi,Guarani S.A., ,38000.0,382838400000.0,UTE.AI.SP.030095-0.01,11014,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-49.53904794599994,-20.48622531399993,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
646,1394,Guarani Tanabi 2,Guarani S.A, ,34000.0,1437523200000.0,UTE.AI.SP.031445-5.01,9855,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-49.53904794599994,-20.48622531399993,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
647,1347,Alta Mogiana,Usina Alta Mogiana S.A. Açúcar e Álcool., ,71000.0,765158400000.0,UTE.AI.SP.000060-4.01,20580,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-47.866224554,-20.48184966599991,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
648,1247,Mandu,Guarani S.A., ,90000.0,1150675200000.0,UTE.AI.SP.027787-8.01,26087,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-48.40153455399998,-20.47900966599994,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
649,1492,Central Energética Alta Mogiana,Central Energética Alta Mogiana S.A., ,50000.0,1628726400000.0,UTE.AI.SP.049301-5.01,14493,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-47.88305555599994,-20.47805555599996,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
650,171,Cachoeira dos Prazeres,Maynart Energética Ltda.,Rio Maynart,3757.5,-599616000000.0,CGH.PH.MG.000526-6.02,1089,HIDRO,16,SUDESTE,31,Minas Gerais,MG,586520.732,-43.44694672399997,-20.47701773799998,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
651,1294,Mogiana Bio-Energia,Usina Alta Mogiana S.A. Açúcar e Álcool, ,33000.0,1330560000000.0,UTE.AI.SP.030447-6.01,9565,BIOMASSA,19,SUDESTE,35,São Paulo,SP,248219.627,-47.87488284299998,-20.47239048200001,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
652,1121,Brisas Suaves,100% para UFV BRISAS SUAVES SPE LTDA (PIE), ,5000.0,1583798400000.0,UFV.RS.SP.034107-0.01,1449,UFV,19,SUDESTE,35,São Paulo,SP,248219.627,-50.01952006799996,-20.46287206399991,EPE - Projetos_Onshore - Projetos_Onshore1,onshore
